sedalea,sedaleaname,fips,stateabb,math,read,pernam,perasn,perhsp,perblk,perwht,perfl,perecd,perell,perspeced,totenrl,rsflnfl,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,single_momavgall,locale
1736640,SOUTH FORK SD 14                                            ,17,IL,-0.387329830115466,-0.144377142586249,0,0.0013925096,0.0061417012,0.01171416,0.98075163,0.49037898,0.56191176,0,0.20280686,155.1,0,-0.26126546,10.671221,0.077175774,0.070672691,0.14975037,0.12844627,Rural
1736720,SOUTH HOLLAND SD 150                                        ,17,IL,-0.117395490426817,-0.0748705232708062,0.00022922907,0.0020068495,0.077635668,0.91475743,0.0053708269,0.5327788,0.65441358,0.021215472,0.14331248,650.6,0,0.097948566,11.140566,0.32003134,0.12186352,0.072715476,0.23890011,Suburb
1736750,SOUTH HOLLAND SD 151                                        ,17,IL,-0.358213041696734,-0.368565277344281,0.0021766333,0.0015284152,0.28292701,0.70109051,0.012277434,0.77557451,0.8632046,0.1663388,0.15160435,975.6,0,-1.0232193,10.807117,0.18491536,0.13853361,0.17303376,0.33655947,Suburb
1736780,SOUTH PEKIN SD 137                                          ,17,IL,-0.352002963966638,-0.314264626832223,0.0049643251,0.00085058936,0.0034446812,0.0085541718,0.98218626,0.55693787,0.65913242,0.0011764707,0.22268891,147.9,0,-0.26927704,10.705082,0.09216281,0.06651634,0.16025046,0.19633453,Suburb
1736810,BURBANK SD 111                                              ,17,IL,-0.0511721857208817,-0.0254233188388344,0.0012542385,0.019997748,0.43655613,0.017962353,0.52422953,0.45635411,0.56095594,0.21535568,0.13738433,2253.6,0.023212321,0.19523953,10.948303,0.12154657,0.080704115,0.10220151,0.15010977,Suburb
1736840,SOUTH WILMINGTON CCSD 74                                    ,17,IL,0.19489853871162,0.264739002767325,0,0,0.0064605065,0,0.99353951,0.11966608,0.19835132,0,0.14534485,59.4,0,0.72855574,11.109199,0.087579161,0.059393566,0.074045613,0.093891837,Rural
1736900,SPARTA CUSD 140                                             ,17,IL,-0.191293990093115,-0.0949145722190385,0.00023219173,0.0089398157,0.0092203012,0.17059699,0.81101072,0.45350546,0.54309493,0.0022123754,0.16600986,556.6,0.015178529,-0.14086302,10.693116,0.15060005,0.072350971,0.13874364,0.16185825,Town
1736960,SPOON RIVER VALLEY CUSD 4                                   ,17,IL,0.222235822032859,0.155838345869098,0.002623603,0,0.013016514,0.0053766626,0.97898322,0.33199644,0.44528225,0.00089820364,0.18824713,167.7,0,0.46609798,10.845862,0.15683906,0.060580887,0.078945599,0.087788053,Rural
1737020,SPRING LAKE CCSD 606                                        ,17,IL,-0.136444106290291,0.0241880273276129,0.0037037036,0,0.033684894,0,0.96261138,0.33031964,0.40482125,0,0.20984048,35,0,0.7749114,11.117599,0.13499604,0.066269256,0.055073425,0.060984716,Rural
1737050,SPRING VALLEY CCSD 99                                       ,17,IL,-0.137718013848709,-0.0320887748917224,0.0018061835,0.0029805589,0.30116788,0.021522641,0.67252272,0.45328656,0.55278051,0.066096701,0.15618426,462.5,0,0.029862145,10.756088,0.15102379,0.058765057,0.1215706,0.20196547,Town
1737080,SPRINGFIELD SD 186                                          ,17,IL,-0.015952049412025,-0.00614241369743035,0.0021808781,0.023848772,0.029741537,0.43335316,0.51087564,0.61775464,0.66543239,0.0073918924,0.22011609,6480.6,0.13490161,-0.45700198,10.709604,0.28992483,0.082059793,0.15523037,0.27856353,Urban
1737120,ST ANNE CCSD 256                                            ,17,IL,0.00722505222536998,-0.0104602267686508,0,0,0.1668368,0.030245245,0.80291796,0.46229565,0.5864591,0.0065153539,0.14928338,220.6,0,0.27422237,10.851393,0.15037183,0.064871281,0.10148709,0.1386953,Rural
1737170,ST CHARLES CUSD 303                                         ,17,IL,0.36796401716939,0.363019448718576,0.0033989975,0.055499464,0.10389791,0.014914,0.82228965,0.10587297,0.14133106,0.040333256,0.13673759,6128.4,0.065186672,1.7099164,11.527172,0.49751455,0.040298238,0.030665787,0.10635724,Suburb
1737230,ST ELMO CUSD 202                                            ,17,IL,-0.0792580785190466,-0.0180547668458008,0,0,0.018564269,0.00030008686,0.98113567,0.48452127,0.53439379,0,0.16041987,212.3,0,-0.51157737,10.58332,0.10056534,0.082407251,0.1474379,0.18377398,Rural
1737320,ST GEORGE CCSD 258                                          ,17,IL,0.060329696514003,0.0786287169000722,0.00062388298,0.032152694,0.088672332,0.12915,0.74940109,0.20551845,0.29262286,0.033349816,0.13523272,316.5,0,0.87745434,11.244076,0.26213628,0.066276282,0.049233679,0.15860562,Rural
1737350,TRIAD CUSD 2                                                ,17,IL,0.121036522605135,0.110399415013766,0.0019639432,0.0091300011,0.018712338,0.016268518,0.95392519,0.16712859,0.20754874,0.0026003623,0.15718733,1628.2,0.004189638,1.2385437,11.224786,0.28750703,0.038480233,0.040900871,0.10291004,Suburb
1737380,ST JOSEPH CCSD 169                                          ,17,IL,0.22713454689391,0.223372343588926,0.0032393555,0.010966806,0.010138741,0.013456948,0.96219814,0.11527739,0.14618289,0.0025131097,0.11188161,580.6,0,1.0598089,11.22804,0.33168182,0.032519031,0.066592701,0.15559602,Town
1737440,ST LIBORY CONS SD 30                                        ,17,IL,0.0909014806408865,0.0689138465562256,0,0.0039215689,0.016527055,0.0027511283,0.97680026,0.14321506,0.25249848,0.0034883723,0.1579438,53.6,0,1.0396104,11.096975,0.1821416,0.051169258,0.044190682,0.095389642,Rural
1737470,ST ROSE SD 14-15                                            ,17,IL,0.372049997647846,0.364192804346309,0.00094339624,0,0.022995539,0,0.97606105,0.09593688,0.15382731,0,0.12487999,105.2,0,1.2464658,11.214108,0.17970802,0.039263807,0.031098695,0.076486483,Rural
1737490,STARK COUNTY CUSD 100                                       ,17,IL,0.10230949671893,0.0773672456603068,0.0057229535,0.017180348,0.018299554,0.0084590623,0.95033807,0.32426509,0.412074,0.0099292547,0.17499071,318.2,0,0.24113046,10.739961,0.16942942,0.059775811,0.087551519,0.14828074,Rural
1737590,STAUNTON CUSD 6                                             ,17,IL,0.0391393105127127,0.0465217455371674,0.0010159544,0.0058581317,0.0090593984,0.0026102934,0.98145622,0.32656059,0.39399111,0,0.15519756,533.2,0.0010181461,0.18175185,10.83754,0.18173021,0.068531744,0.1135354,0.1551162,Town
1737650,STEELEVILLE CUSD 138                                        ,17,IL,-0.0959518389125651,0.020890267019348,0.0020564583,0.00074576627,0.0034949183,0.0012340108,0.99246883,0.30465057,0.34426033,0.00064377685,0.14114052,184.1,0,0.57114112,10.859179,0.16194466,0.039430827,0.09072347,0.16104737,Town
1737680,STEGER SD 194                                               ,17,IL,-0.192707423898744,-0.170307448854235,0.0013467564,0.010295271,0.25756782,0.26653999,0.46425015,0.58845526,0.66063344,0.062172636,0.16254316,1001.8,0.0028684684,-1.3714952,10.605136,0.13757786,0.11227626,0.1807909,0.29736534,Suburb
1737800,STEWARD ESD 220                                             ,17,IL,-0.012775230769497,0.0824403783035734,0,0,0.012827247,0.034596551,0.95257622,0.26129183,0.29504228,0.0096875001,0.21723489,47.5,0,0.61268729,11.001123,0.18375225,0.055890642,0.063903041,0.099813022,Rural
1737830,STEWARDSON-STRASBURG CUD 5A                                 ,17,IL,0.140933653107286,0.0863284976061842,0,0.0018338914,0.0046923519,0.0024614779,0.99101228,0.26158422,0.34381253,0.0016997304,0.17324869,156.7,0,0.99990106,10.908455,0.20774725,0.021903697,0.061370485,0.074520245,Rural
1737860,CENTRAL STICKNEY SD 110                                     ,17,IL,0.0455379268941255,0.115635576578557,0.0012903262,0.012133114,0.72160047,0.0053715822,0.25960451,0.48446268,0.62312144,0.27130926,0.15462482,271.3,0,0.36576605,11.093453,0.12188081,0.068571813,0.11877821,0.13786566,Suburb
1737980,STOCKTON CUSD 206                                           ,17,IL,0.0937733110981562,0.0893287971337622,0.00036525849,0.010030463,0.012836792,0.0024038102,0.97436368,0.29323429,0.36722016,0.00032467532,0.14304484,253.9,0,0.1594677,10.743035,0.16771595,0.073205695,0.06498462,0.16751978,Rural
1738070,WOODLAND CUSD 5                                             ,17,IL,-0.00135362880026368,-0.0826550432268612,0,0.0040297746,0.015973421,0.0091741886,0.97082263,0.3344197,0.3747212,0.0047583445,0.1867847,218.4,0,0.28427041,10.838691,0.14518997,0.058631189,0.11325157,0.11046965,Rural
1738130,SULLIVAN CUSD 300                                           ,17,IL,0.00129715903047191,0.179084299924759,0.00066761789,0.0055723763,0.013242071,0.0026719251,0.97784603,0.36004969,0.46077088,8.1234772e-05,0.13924702,510,0,0.53349322,10.839267,0.19530532,0.039718486,0.07376425,0.14809623,Town
1738190,SUMMERSVILLE SD 79                                          ,17,IL,0.188244698639406,0.156185653813705,0,0.0017899524,0.022025377,0.0058281817,0.97035646,0.3758038,0.42339197,0.0010638298,0.14362602,170.9,0,0.10866269,10.651385,0.15785308,0.056499451,0.11065383,0.1531219,Town
1738220,SUMMIT HILL SD 161                                          ,17,IL,0.158610835975881,0.182285696284598,0.0038507949,0.037137773,0.10222618,0.050698694,0.80608654,0.057674214,0.066822588,0.021518493,0.13123254,2299.9,0.0028095618,1.4132584,11.422709,0.35871387,0.054970104,0.027554428,0.12152797,Suburb
1738370,SUNNYBROOK SD 171                                           ,17,IL,-0.241918845926831,-0.0634849221436922,0.00092582789,0.010888006,0.16006388,0.77882195,0.04930032,0.5365178,0.62831956,0.051798712,0.1592602,726.9,0,0.27101099,11.050879,0.27630678,0.088995203,0.088550955,0.22971801,Suburb
1738400,SUNSET RIDGE SD 29                                          ,17,IL,0.601717694960084,0.561650256763084,0.0018197524,0.053368527,0.022444569,0.00019910862,0.92216802,0.035292074,0.029528078,0.045172807,0.18836276,338.6,0,2.2074559,11.833661,0.75611311,0.05881976,0.0081053339,0.10080075,Suburb
1738460,SYCAMORE CUSD 427                                           ,17,IL,0.121221183739646,0.108304215932525,0.0047354107,0.020013055,0.081171356,0.028580433,0.86549973,0.2158166,0.27338123,0.026041148,0.1236914,1722.9,0.019026741,0.93684411,11.16963,0.36039367,0.058890998,0.066832982,0.14447185,Suburb
1738490,V I T CUSD 2                                                ,17,IL,-0.352731309960581,-0.246228131443602,0.0010411744,0,0.033771869,0.00082079362,0.96436614,0.30734691,0.40272924,0,0.17192578,152.5,0,-0.052502718,10.723615,0.13419709,0.071082108,0.1019868,0.15652233,Rural
1738520,TAFT SD 90                                                  ,17,IL,-0.0445731519602131,-0.0586536487424794,0.0021517314,0.0086840037,0.12705128,0.027926793,0.8341862,0.28494728,0.39278466,0.036554463,0.20156129,220.5,0,0.23328704,11.089093,0.25041389,0.071566097,0.11587016,0.19604495,Suburb
1738550,TAMAROA SCHOOL DIST 5                                       ,17,IL,-0.359830074011976,-0.290427396955079,0,0,0,0.0038217015,0.99617827,0.69481909,0.76807505,0,0.2605359,75.5,0,-0.61242354,10.667535,0.079986595,0.075013503,0.17226785,0.20445575,Rural
1738700,TAYLORVILLE CUSD 3                                          ,17,IL,0.00160600283725613,0.0312926127575116,0.0018023897,0.0075338613,0.014833078,0.0087033268,0.96712732,0.43804595,0.53377509,0.00025932936,0.17162886,1157.5,0.009853892,0.094524674,10.739049,0.16613194,0.049511939,0.13426612,0.15571171,Town
1738760,TEUTOPOLIS CUSD 50                                          ,17,IL,0.322311510113179,0.279482102682724,0,0.00093314529,0.0030987489,0.0036023413,0.99236578,0.078448765,0.12212697,0.0017658949,0.13506967,477.7,0,1.3638121,11.126423,0.23041819,0.025891688,0.0097372774,0.064385928,Town
1738790,THOMASBORO CCSD 130                                         ,17,IL,-0.0945183590262985,-0.0463079768484598,0,0.0034237062,0.10680667,0.050433561,0.83933604,0.50701195,0.61376297,0.089774363,0.15840328,100,0,-0.15621313,10.797962,0.14502704,0.077515431,0.12235379,0.17650954,Town
1738910,THORNTON SD 154                                             ,17,IL,-0.0604415841135248,0.03312983923993,0,0.0016340237,0.21852079,0.24959689,0.53024828,0.2367316,0.23104709,0.060338192,0.13518676,148.5,0,0.19527003,10.948278,0.15680121,0.075377293,0.059146732,0.21385968,Suburb
1739030,CCSD 146                                                    ,17,IL,0.142953444314877,0.120383862690761,0.0011522108,0.029812982,0.13777807,0.048272312,0.78298444,0.2567358,0.3437081,0.063883349,0.16660295,1527.7,0.0050327759,0.75412911,11.016233,0.28206477,0.065074064,0.038817495,0.15759332,Suburb
1739090,CUMBERLAND CUSD 77                                          ,17,IL,-0.0553678961716543,-0.0642669648871786,0.00067503069,0.0007437793,0.0022490069,0.0012094366,0.99512273,0.33076492,0.4395346,0.00057582423,0.18328878,445.4,0,-0.10368872,10.748021,0.10826515,0.080314085,0.12474146,0.14541937,Rural
1739120,TOLONO CUSD 7                                               ,17,IL,0.0404661173129944,0.106139607546743,0.0025172657,0.0084212516,0.0034111831,0.0071261241,0.97852421,0.23825434,0.3138198,0.0039847903,0.13211612,780.45,0.0029283375,1.0234044,11.152109,0.2540468,0.035289045,0.058173895,0.1236048,Suburb
1739180,TONICA CCSD 79                                              ,17,IL,0.104877926313948,0.161193337437635,0,0.0039966209,0.053004667,0.0035167353,0.93948197,0.23919258,0.30342242,0.011328079,0.13316287,135.1,0,0.50797212,10.974491,0.1497193,0.063592657,0.09027344,0.12629789,Rural
1739390,TREMONT CUSD 702                                            ,17,IL,0.338931761398319,0.385158900174832,0.0007654049,0.006434401,0.029732207,0.010406153,0.95266187,0.09276697,0.11691901,0.0030127489,0.12576891,437.1,0,1.5050018,11.242465,0.28038689,0.018052572,0.029788304,0.06618353,Rural
1739420,WESCLIN CUSD 3                                              ,17,IL,0.137670758712381,0.160546067679795,0.0019562591,0.0097668134,0.060176201,0.015691539,0.91240919,0.25422907,0.31127408,0.013701364,0.16797212,602.1,0.011869833,0.89598328,11.116036,0.29744124,0.045366246,0.068727911,0.15113667,Rural
1739450,TRI CITY CUSD 1                                             ,17,IL,0.060231608822045,-0.0141935896107989,0.0054948083,0.0010287159,0.0093498612,0.0078063519,0.97632027,0.29356912,0.36733219,0.0015245703,0.21517836,246.9,0,0.65155631,11.014453,0.19182612,0.069167517,0.07348799,0.10306039,Rural
1739480,TRI POINT CUSD 6-J                                          ,17,IL,-0.0344913881431977,0.0926165181103301,0.0060373833,0.0052631907,0.037265573,0.019908046,0.93152583,0.50836366,0.57542586,0.00075949368,0.19209422,192,0,-0.10034171,10.706006,0.14432104,0.085306168,0.11728247,0.11802885,Rural
1739510,TROY CCSD 30C                                               ,17,IL,0.10511742140503,0.108680270867583,0.0022504504,0.021283261,0.27978051,0.11404238,0.58264339,0.26119041,0.34504682,0.058381673,0.12234834,2849.7,0.0042978572,1.0410053,11.298563,0.28240177,0.052882902,0.062705502,0.13447514,Suburb
1739600,TUSCOLA CUSD 301                                            ,17,IL,0.0261473178636784,0.204093697431834,0.00048251418,0.010769292,0.030664384,0.0056096991,0.95247412,0.26534066,0.3458887,0.0067310007,0.17067894,455.1,0,0.5849067,10.876534,0.23009665,0.0555983,0.076853804,0.13694079,Town
1739630,CENTURY CUSD 100                                            ,17,IL,-0.228253376189794,-0.115790759758648,0.0048888354,0.0010790851,0.0081940079,0.1748081,0.81102997,0.60451519,0.69661433,0,0.16311908,190.1,0,-0.16796893,10.579021,0.13155413,0.059745103,0.15775307,0.14623821,Rural
1739660,UNION SD 81                                                 ,17,IL,-0.0124748682266498,0.0497019409733973,0.00087881589,0,0.24382073,0.31224868,0.44305179,0.49108344,0.57912469,0.0065138498,0.13718462,71.7,0,0.50069505,11.152663,0.18355942,0.072584152,0.092618592,0.14487149,Suburb
1739780,UNION RIDGE SD 86                                           ,17,IL,0.210675802765457,0.261257511064146,0.00031530677,0.085749887,0.22054534,0.001247901,0.69214159,0.26864228,0.39776349,0.31484854,0.10526703,358.9,0,0.59706342,10.883128,0.26756918,0.06416215,0.034300439,0.1599343,Suburb
1739930,UNITY POINT CCSD 140                                        ,17,IL,0.126825542269479,0.247598134423487,0.0096494267,0.11910293,0.072080262,0.16057873,0.63858867,0.48515636,0.51700079,0.11150861,0.1355399,401.6,0,-0.38052958,10.584971,0.54070044,0.08521308,0.14325806,0.19090673,Rural
1739960,URBANA SD 116                                               ,17,IL,0.0201510413130712,0.0708345657334159,0.0061378279,0.060810659,0.12848154,0.38469765,0.41987231,0.6206097,0.68402988,0.10812629,0.19131711,1838.9,0.037277982,-0.24480328,10.450776,0.47819269,0.075242154,0.092695482,0.19340116,Urban
1740070,VALLEY VIEW CUSD 365U                                       ,17,IL,0.0694259233609267,0.0768349771743708,0.001890891,0.068504535,0.42930788,0.2102638,0.29003289,0.47852358,0.60221487,0.12652907,0.14864285,7963.5,0.051494502,0.73510069,11.175638,0.27268222,0.06673418,0.079166569,0.16287154,Suburb
1740080,VALMEYER CUSD 3                                             ,17,IL,0.0897663220451237,0.0776138880438278,0.00056509697,0.00010362139,0.004350997,0.0045695985,0.99041069,0.13326108,0.22798307,0,0.1535337,218.9,0,1.123384,11.17911,0.22523111,0.060815472,0.01843849,0.092146844,Rural
1740140,VANDALIA CUSD 203                                           ,17,IL,-0.197353172850267,-0.0855906800465788,0.0032834671,0.0033979139,0.013373528,0.001481748,0.97846335,0.49400282,0.54711109,0.0008522048,0.17229119,681.2,0,-0.22208722,10.661589,0.15356661,0.063984342,0.15251182,0.1554932,Town
